Price,Year,Kilometer,Seating Capacity,Fuel Tank Capacity,Make,Model,Fuel Type,Transmission,Location,Color,Owner,Seller Type,Engine,Max Power,Max Torque,Drivetrain
850000.0,2016.0,72000.0,5.0,60.0,Hyundai,Creta 1.6 SX,Diesel,Manual,Ahmedabad,Red,First,Individual,1582 cc,126 bhp @ 4000 rpm,265 Nm @ 1900 rpm,FWD
969999.0,2016.0,39000.0,5.0,45.0,Maruti Suzuki,Ertiga VDI SHVS,Diesel,Manual,Hyderabad,Blue,First,Individual,1248 cc,89 bhp @ 4000 rpm,200 Nm @ 1750 rpm,FWD
575000.0,2016.0,62000.0,5.0,37.0,Maruti Suzuki,Baleno Delta 1.3,Diesel,Manual,Ludhiana,Blue,First,Individual,1248 cc,74 bhp @ 4000 rpm,190 Nm @ 2000 rpm,FWD
3900000.0,2021.0,41086.0,5.0,80.0,Ford,Endeavour Sport 2.0 4x4 AT,Diesel,Automatic,Pune,White,Second,Individual,1996 cc,168 bhp @ 3500 rpm,420 Nm @ 2000 rpm,AWD
1395000.0,2013.0,65000.0,5.0,57.0,BMW,3-Series 320d Luxury Line,Diesel,Automatic,Kolkata,Black,Second,Individual,1995 cc,188 bhp @ 4000 rpm,400 Nm @ 1750 rpm,RWD
1625000.0,2021.0,7900.0,5.0,50.0,Skoda,Kushaq Style 1.0L TSI AT,Petrol,Automatic,Pune,Silver,First,Individual,999 cc,114 bhp @ 5000 rpm,178 Nm @ 1750 rpm,FWD
1499000.0,2021.0,22000.0,5.0,45.0,Kia,Sonet GTX Plus 1.5 AT [2020-2021],Diesel,Automatic,Mumbai,Red,First,Individual,1493 cc,113 bhp @ 4000 rpm,250 Nm @ 1500 rpm,FWD
2050000.0,2018.0,73000.0,5.0,71.0,Volkswagen,Tiguan Highline TDI,Diesel,Automatic,Coimbatore,White,Second,Individual,1968 cc,141 bhp @ 4000 rpm,340 Nm @ 1750 rpm,AWD
1300000.0,2016.0,55000.0,5.0,50.0,Skoda,Octavia 1.8 TSI Style Plus AT [2017],Petrol,Automatic,Hyderabad,Grey,Second,Individual,1798 cc,177 bhp @ 5100 rpm,250 Nm @ 1250 rpm,FWD
3199000.0,2019.0,6900.0,5.0,66.0,Skoda,Superb L&K TDI AT,Diesel,Automatic,Delhi,Grey,First,Individual,1968 cc,174 bhp @ 3600 rpm,350 Nm @ 1500 rpm,FWD
450000.0,2017.0,65000.0,5.0,42.0,Maruti Suzuki,Swift LXi,Petrol,Manual,Kanpur,Grey,First,Individual,1197 cc,83 bhp @ 6000 rpm,115 Nm @ 4000 rpm,FWD
675000.0,2015.0,48000.0,5.0,42.0,Honda,Mobilio RS Diesel,Diesel,Manual,Mumbai,White,First,Individual,1498 cc,99 bhp @ 3600 rpm,200 Nm @ 1750 rpm,FWD
280000.0,2018.0,48000.0,5.0,35.0,Maruti Suzuki,Alto 800 Lxi,Petrol,Manual,Kanpur,Silver,Second,Individual,796 cc,47 bhp @ 6000 rpm,69 Nm @ 3500 rpm,FWD
425000.0,2018.0,18000.0,5.0,35.0,Maruti Suzuki,Wagon R LXI ABS,Petrol,Manual,Delhi,Grey,First,Individual,998 cc,67 bhp @ 6200 rpm,90 Nm @ 3500 rpm,FWD
4085001.5,2011.0,27000.0,5.0,82.5,Rolls-Royce,Ghost Extended Wheelbase,Petrol,Automatic,Delhi,Blue,Third,Individual,6592 cc,570 bhp @ 5250 rpm,780 Nm @ 1500 rpm,RWD
1250000.0,2012.0,78000.0,5.0,66.0,Mercedes-Benz,C-Class 220 BlueEfficiency,Diesel,Automatic,Mohali,White,First,Individual,2143 cc,170 bhp @ 4200 rpm,400 Nm @ 2800 rpm,RWD
1175000.0,2014.0,87938.0,5.0,64.0,Hyundai,Santa Fe 2WD AT [2014-2017],Diesel,Automatic,Bangalore,White,Second,Individual,2199 cc,194 bhp @ 3800 rpm,437 Nm @ 1800 rpm,AWD
545000.0,2019.0,43000.0,5.0,60.0,Hyundai,Santro Sportz CNG [2018-2020],CNG,Manual,Mumbai,Silver,First,Individual,1086 cc,58 bhp @ 5500 rpm,84 Nm @ 4500 rpm,FWD
495000.0,2008.0,95200.0,5.0,66.0,Mercedes-Benz,C-Class 220 CDI Elegance AT,Diesel,Automatic,Mumbai,Grey,First,Corporate,2148 cc,170@3700,410@2000,RWD
500000.0,2016.0,26000.0,5.0,42.0,Maruti Suzuki,Swift DZire VXI,Petrol,Manual,Delhi,White,First,Individual,1197 cc,83 bhp @ 6000 rpm,115 Nm @ 4000 rpm,FWD
390000.0,2015.0,70000.0,5.0,35.0,Maruti Suzuki,Celerio VXi AMT,Petrol,Automatic,Ahmedabad,White,First,Individual,998 cc,67 bhp @ 6000 rpm,90 Nm @ 3500 rpm,FWD
575000.0,2019.0,31000.0,5.0,60.0,Maruti Suzuki,Wagon R LXi 1.0 CNG [2019-2020],CNG,Manual,Delhi,Grey,First,Individual,998 cc,58 bhp @ 5500 rpm,78 Nm @ 3500 rpm,FWD
2100000.0,2014.0,103000.0,5.0,10.0,BMW,3-Series 320d Luxury Line [2014-2016],Diesel,Automatic,Lucknow,Black,Second,Individual,1995 cc,184 bhp @ 4000 rpm,380 Nm @ 1750 rpm,RWD
250000.0,2012.0,54556.0,5.0,35.0,Hyundai,i10 Magna 1.2 Kappa2,Petrol,Manual,Lucknow,White,First,Individual,1197 cc,79 bhp @ 6000 rpm,112.7619 Nm @ 4000 rpm,FWD
685000.0,2019.0,74000.0,5.0,37.0,Maruti Suzuki,DZire VXi,Petrol,Manual,Pune,Blue,First,Individual,1197 cc,89 bhp @ 6000 rpm,113 Nm @ 4400 rpm,FWD
320000.0,2016.0,64000.0,5.0,28.0,Renault,Kwid RXT [2015-2019],Petrol,Manual,Mohali,Silver,First,Individual,799 cc,53 bhp @ 5678 rpm,72 Nm @ 4386 rpm,FWD
620000.0,2016.0,85000.0,5.0,48.0,Maruti Suzuki,S-Cross Delta 1.6,Diesel,Manual,Karnal,White,Second,Individual,1598 cc,118 bhp @ 3750 rpm,320 Nm @ 1750 rpm,FWD
600000.0,2018.0,54000.0,5.0,42.0,Maruti Suzuki,Swift VXi [2014-2017],Petrol,Manual,Mohali,White,First,Individual,1197 cc,83 bhp @ 6000 rpm,115 Nm @ 4000 rpm,FWD
1750000.0,2019.0,57000.0,5.0,60.0,Jeep,Compass Longitude (O) 1.4 Petrol AT [2019-2020],Petrol,Automatic,Hyderabad,Silver,First,Individual,1368 cc,160 bhp @ 5500 rpm,250 Nm @ 2500 rpm,FWD
4085001.5,2018.0,38000.0,5.0,65.0,Land Rover,Discovery Sport SE,Diesel,Automatic,Thane,White,First,Individual,1999 cc,177 bhp @ 4000 rpm,430 Nm @ 1750 rpm,AWD
1015000.0,2015.0,68566.0,5.0,60.0,Hyundai,Creta 1.6 SX Plus AT,Diesel,Automatic,Ahmedabad,White,First,Individual,1582 cc,126 bhp @ 4000 rpm,265 Nm @ 1900 rpm,FWD
390000.0,2009.0,68195.0,5.0,55.0,Toyota,Corolla Altis 1.8 G,Petrol,Manual,Ahmedabad,White,First,Individual,1794 cc,132@6000,170@4200,FWD
755000.0,2017.0,57000.0,5.0,43.0,Maruti Suzuki,Ciaz Delta 1.4 MT,Petrol,Manual,Delhi,White,First,Individual,1373 cc,91 bhp @ 6000 rpm,130 Nm @ 4000 rpm,FWD
1825000.0,2021.0,45000.0,5.0,50.0,Hyundai,Creta SX (O) 1.4 Turbo 7 DCT Dual Tone [2022-2022],Petrol,Automatic,Delhi,White,First,Individual,1353 cc,138 bhp @ 6000 rpm,242 Nm @ 1500 rpm,FWD
416000.0,2014.0,60116.0,5.0,35.0,Maruti Suzuki,Celerio VXi AMT,Petrol,Automatic,Bangalore,Grey,First,Individual,998 cc,67 bhp @ 6000 rpm,90 Nm @ 3500 rpm,FWD
325000.0,2010.0,82202.0,5.0,43.0,Maruti Suzuki,Swift DZire ZDi BS-IV,Diesel,Manual,Jalandhar,White,Second,Individual,1248 cc,75@4000,190@2000,FWD
218000.0,2008.0,51000.0,5.0,35.0,Maruti Suzuki,Wagon R LXi Minor,Petrol,Manual,Coimbatore,Gold,Second,Individual,1061 cc,67@6200,84@3500,FWD
2800000.0,2018.0,24000.0,5.0,10.0,Mercedes-Benz,CLA 200 CDI Sport,Diesel,Automatic,Mumbai,Red,First,Individual,2143 cc,134 bhp @ 3600 rpm,300 Nm @ 1600 rpm,FWD
650000.0,2017.0,86000.0,5.0,43.0,Maruti Suzuki,Ciaz VDi (O) SHVS,Diesel,Manual,Lucknow,White,First,Individual,1248 cc,89 bhp @ 4000 rpm,200 Nm @ 1750 rpm,FWD
790000.0,2018.0,41000.0,5.0,40.0,Honda,WR-V S MT Diesel,Diesel,Manual,Raipur,Silver,First,Individual,1498 cc,99 bhp @ 3600 rpm,200 Nm @ 1750 rpm,FWD
540000.0,2015.0,76000.0,5.0,40.0,Honda,City SV Diesel,Diesel,Manual,Agra,Red,First,Individual,1498 cc,99 bhp @ 3600 rpm,200 Nm @ 1750 rpm,FWD
375000.0,2011.0,120000.0,5.0,42.0,Maruti Suzuki,Swift VDi,Diesel,Manual,Hyderabad,Silver,First,Individual,1248 cc,74 bhp @ 4000 rpm,190 Nm @ 2000 rpm,FWD
3990000.0,2021.0,12500.0,5.0,51.0,BMW,X1 sDrive20i xLine,Petrol,Automatic,Delhi,White,First,Individual,1998 cc,189 bhp @ 5000 rpm,280 Nm @ 1350 rpm,FWD
4085001.5,2018.0,6300.0,5.0,54.0,Porsche,718 Boxster,Petrol,Automatic,Hyderabad,Grey,First,Corporate,1988 cc,295 bhp @ 6500 rpm,380 Nm @ 2150 rpm,RWD
245000.0,2009.0,114000.0,5.0,43.0,Maruti Suzuki,Swift DZire VXi,Petrol,Manual,Mumbai,Gold,First,Individual,1298 cc,87@6000,113@4500,FWD
260000.0,2015.0,25862.0,5.0,35.0,Maruti Suzuki,Celerio LXi,Petrol,Manual,Kolkata,Blue,First,Individual,998 cc,67 bhp @ 6000 rpm,90 Nm @ 3500 rpm,FWD
3200000.0,2018.0,35000.0,5.0,63.0,Skoda,Kodiaq Style 2.0 TDI 4x4 AT,Diesel,Automatic,Pune,White,First,Individual,0,0,0,0
240000.0,2010.0,72000.0,5.0,45.0,Ford,Figo Duratorq Diesel Titanium 1.4,Diesel,Manual,Hyderabad,White,First,Individual,1399 cc,69@4000,160@2000,FWD
800000.0,2015.0,90000.0,5.0,60.0,Hyundai,Creta 1.6 SX Plus Special Edition,Diesel,Manual,Lucknow,Silver,First,Individual,1582 cc,126 bhp @ 4000 rpm,265 Nm @ 1900 rpm,FWD
745000.0,2016.0,38000.0,5.0,40.0,Honda,City V,Petrol,Manual,Gurgaon,Silver,First,Individual,1497 cc,117 bhp @ 6600 rpm,145 Nm @ 4600 rpm,FWD
4085001.5,2021.0,7000.0,5.0,80.0,Mercedes-Benz,E-Class E 220d Exclusive [2019-2019],Diesel,Automatic,Mumbai,Grey,First,Individual,1950 cc,192 bhp @ 3800 rpm,400 Nm @ 1600 rpm,RWD
4085001.5,2017.0,83985.0,5.0,10.0,BMW,X5 xDrive 30d M Sport,Diesel,Automatic,Pune,White,Second,Individual,2993 cc,258 bhp @ 4000 rpm,560 Nm @ 1500 rpm,AWD
675000.0,2019.0,74237.0,5.0,35.0,Honda,Amaze 1.2 S MT Petrol [2018-2020],Petrol,Manual,Nashik,White,First,Individual,1199 cc,89 bhp @ 6000 rpm,110 Nm @ 4800 rpm,FWD
2650000.0,2018.0,53000.0,5.0,63.0,BMW,X1 sDrive20d xLine,Diesel,Automatic,Delhi,Blue,Second,Individual,1995 cc,184 bhp @ 4000 rpm,350 Nm @ 1750 rpm,RWD
340000.0,2016.0,52303.0,5.0,35.0,Maruti Suzuki,Alto 800 Lxi,Petrol,Manual,Bhopal,Grey,First,Commercial Registration,796 cc,47 bhp @ 6000 rpm,69 Nm @ 3500 rpm,FWD
620000.0,2019.0,42356.0,5.0,37.0,Maruti Suzuki,Baleno Alpha 1.2,Petrol,Manual,Varanasi,Red,First,Individual,1197 cc,83 bhp @ 6000 rpm,115 Nm @ 4000 rpm,FWD
297000.0,2013.0,84000.0,5.0,50.0,Maruti Suzuki,SX4 ZDI,Diesel,Manual,Delhi,White,First,Individual,1248 cc,89 bhp @ 4000 rpm,200 Nm @ 1750 rpm,FWD
500000.0,2016.0,114000.0,5.0,45.0,Toyota,Etios Liva GD,Diesel,Manual,Ambala Cantt,Grey,First,Individual,1364 cc,67 bhp @ 3800 rpm,170 Nm @ 1800 rpm,FWD
1149000.0,2019.0,26894.0,5.0,45.0,Hyundai,Verna SX Plus 1.6 VTVT AT,Petrol,Automatic,Hyderabad,Black,First,Individual,1591 cc,121 bhp @ 6400 rpm,151 Nm @ 4850 rpm,FWD
2650000.0,2017.0,70000.0,5.0,66.0,Mercedes-Benz,C-Class C 220 CDI Avantgarde,Diesel,Automatic,Pune,Brown,Second,Individual,2143 cc,168 bhp @ 3000 rpm,400 Nm @ 1400 rpm,RWD
1375000.0,2012.0,98352.0,5.0,80.0,Toyota,Fortuner 3.0 4x2 MT,Diesel,Manual,Patna,White,First,Individual,2982 cc,169 bhp @ 3600 rpm,343 Nm @ 1400 rpm,RWD
235000.0,2009.0,107000.0,5.0,35.0,Hyundai,i10 Magna,Petrol,Manual,Coimbatore,Grey,Third,Individual,1086 cc,67@5500,99@2800,FWD
2280000.0,2014.0,68000.0,5.0,10.0,BMW,5-Series 525d Luxury Plus,Diesel,Automatic,Pune,Blue,First,Individual,1995 cc,217 bhp @ 4400 rpm,450 Nm @ 1500 rpm,RWD
3090000.0,2017.0,52000.0,5.0,80.0,Toyota,Fortuner 2.8 4x2 AT [2016-2020],Diesel,Automatic,Mumbai,White,First,Individual,2755 cc,174 bhp @ 3400 rpm,450 Nm @ 1600 rpm,RWD
4085001.5,2017.0,31059.0,5.0,65.0,Lexus,ES 300h,Petrol,Automatic,Bangalore,Brown,First,Individual,2494 cc,202 bhp @ 5700 rpm,213 Nm @ 4500 rpm,RWD
749000.0,2017.0,114000.0,5.0,48.0,Maruti Suzuki,S-Cross Alpha 1.6,Diesel,Manual,Faridabad,Grey,First,Individual,1598 cc,118 bhp @ 3750 rpm,320 Nm @ 1750 rpm,FWD
4085001.5,2017.0,35000.0,5.0,10.0,BMW,X5 xDrive 30d Expedition,Diesel,Automatic,Delhi,Black,First,Individual,2993 cc,258 bhp @ 4000 rpm,560 Nm @ 1500 rpm,AWD
785000.0,2017.0,44000.0,5.0,60.0,Mahindra,TUV300 T10,Diesel,Manual,Mumbai,White,First,Individual,1493 cc,100 bhp @ 3750 rpm,240 Nm @ 1600 rpm,RWD
750000.0,2017.0,72000.0,5.0,45.0,Hyundai,i20 Active 1.4 S,Diesel,Manual,Chennai,Maroon,First,Individual,1396 cc,89 bhp @ 4000 rpm,220 Nm @ 1500 rpm,FWD
4085001.5,2019.0,8000.0,5.0,66.0,Mercedes-Benz,C-Class C 220d Progressive [2018-2019],Diesel,Automatic,Delhi,Blue,First,Individual,1950 cc,192 bhp @ 3800 rpm,400 Nm @ 1600 rpm,RWD
320000.0,2014.0,54000.0,5.0,35.0,Maruti Suzuki,Alto VXi,Petrol,Manual,Mohali,White,First,Individual,998 cc,67 bhp @ 6200 rpm,90 Nm @ 3500 rpm,FWD
1750000.0,2015.0,99000.0,5.0,50.0,Mercedes-Benz,GLA 200 CDI Style,Diesel,Automatic,Chennai,White,Second,Individual,2143 cc,134 bhp @ 3600 rpm,300 Nm @ 1600 rpm,FWD
944999.0,2019.0,88000.0,5.0,60.0,Mahindra,TUV300 T10,Diesel,Manual,Hyderabad,White,First,Individual,1493 cc,100 bhp @ 3750 rpm,240 Nm @ 1600 rpm,RWD
4085001.5,2020.0,11000.0,5.0,90.0,Land Rover,Range Rover 3.0 V6 Diesel Vogue LWB,Diesel,Automatic,Hyderabad,White,Second,Individual,2993 cc,244 bhp @ 4000 rpm,600 Nm @ 2000 rpm,AWD
4085001.5,2021.0,19000.0,5.0,80.0,Ford,Endeavour Sport 2.0 4x4 AT,Diesel,Automatic,Hyderabad,White,First,Individual,1996 cc,168 bhp @ 3500 rpm,420 Nm @ 2000 rpm,AWD
1750000.0,2021.0,33000.0,5.0,60.0,MG,Hector Sharp 1.5 DCT Petrol Dual Tone,Petrol,Automatic,Ahmedabad,Black,First,Individual,1451 cc,141 bhp @ 5000 rpm,250 Nm @ 1600 rpm,FWD
811000.0,2018.0,44153.0,5.0,45.0,Maruti Suzuki,Ertiga VDi 1.3 Diesel,Diesel,Manual,Patna,White,First,Individual,1248 cc,89 bhp @ 4000 rpm,200 Nm @ 1750 rpm,FWD
4085001.5,2020.0,32368.0,5.0,65.0,Land Rover,Discovery Sport HSE Luxury 7-Seater,Diesel,Automatic,Chennai,White,First,Individual,2179 cc,188 bhp @ 3500 rpm,420 Nm @ 1750 rpm,AWD
725000.0,2016.0,42000.0,5.0,43.0,Hyundai,Verna 1.6 CRDI SX,Diesel,Manual,Ludhiana,White,First,Individual,1582 cc,126 bhp @ 4000 rpm,260 Nm @ 1900 rpm,FWD
4085001.5,2020.0,56000.0,5.0,66.0,Jaguar,XF Portfolio Diesel,Diesel,Automatic,Chennai,Blue,First,Individual,1999 cc,177 bhp @ 4000 rpm,430 Nm @ 1750 rpm,RWD
1485000.0,2020.0,10000.0,5.0,10.0,Tata,Nexon EV XZ Plus,Electric,Automatic,Mumbai,Blue,First,Individual,0,0,0,FWD
4085001.5,2019.0,63000.0,5.0,90.0,Land Rover,Range Rover 3.0 V6 Diesel Vogue,Diesel,Automatic,Bangalore,Black,First,Individual,2993 cc,244 bhp @ 4000 rpm,600 Nm @ 2000 rpm,AWD
650000.0,2017.0,49422.0,5.0,43.0,Hyundai,Grand i10 Asta AT 1.2 Kappa VTVT (O) [2016-2017],Petrol,Automatic,Pune,Silver,First,Individual,1197 cc,81 bhp @ 6000 rpm,114 Nm @ 4000 rpm,FWD
1925000.0,2021.0,19000.0,5.0,60.0,MG,Hector Plus Smart 1.5 DCT Petrol,Petrol,Automatic,Mumbai,Silver,First,Corporate,1451 cc,141 bhp @ 5000 rpm,250 Nm @ 1600 rpm,FWD
590000.0,2015.0,75258.0,5.0,40.0,Honda,City SV CVT,Petrol,Automatic,Mumbai,White,First,Individual,1497 cc,117 bhp @ 6600 rpm,145 Nm @ 4600 rpm,FWD
495000.0,2019.0,46000.0,5.0,60.0,Hyundai,Santro Sportz CNG [2018-2020],CNG,Manual,Agra,Silver,First,Individual,1086 cc,58 bhp @ 5500 rpm,84 Nm @ 4500 rpm,FWD
695000.0,2016.0,68921.0,5.0,37.0,Maruti Suzuki,Baleno Zeta 1.3,Diesel,Manual,Hyderabad,Red,First,Individual,1248 cc,74 bhp @ 4000 rpm,190 Nm @ 2000 rpm,FWD
799000.0,2018.0,79800.0,5.0,43.0,Hyundai,Verna 1.6 CRDI SX,Diesel,Manual,Karnal,Grey,First,Individual,1582 cc,126 bhp @ 4000 rpm,260 Nm @ 1900 rpm,FWD
325000.0,2013.0,53000.0,5.0,45.0,Volkswagen,Polo Highline1.2L (P),Petrol,Manual,Meerut,Red,Second,Individual,1198 cc,74 bhp @ 5400 rpm,110 Nm @ 3750 rpm,FWD
1190000.0,2018.0,59000.0,5.0,60.0,Mahindra,Scorpio S5 2WD 7 STR,Diesel,Manual,Patna,White,First,Individual,2179 cc,120 bhp @ 4000 rpm,280 Nm @ 1800 rpm,RWD
4085001.5,2017.0,30000.0,5.0,77.0,Jaguar,XJ 3.0 Portfolio,Diesel,Automatic,Pune,White,First,Individual,2993 cc,225 bhp @ 4000 rpm,689 Nm @ 1800 rpm,RWD
140000.0,2009.0,65000.0,5.0,35.0,Maruti Suzuki,Alto LXi BS-III,Petrol,Manual,Yamunanagar,Silver,Third,Individual,796 cc,47@6200,62@3000,0
750000.0,2021.0,58000.0,5.0,37.0,Maruti Suzuki,Baleno Zeta 1.2,Petrol,Manual,Varanasi,White,First,Individual,1197 cc,83 bhp @ 6000 rpm,115 Nm @ 4000 rpm,FWD
2600000.0,2014.0,94000.0,5.0,70.0,Mercedes-Benz,M-Class ML 350 CDI,Diesel,Automatic,Mumbai,White,First,Individual,2997 cc,254 bhp @ 3600 rpm,619 Nm @ 1600 rpm,AWD
299000.0,2017.0,45000.0,5.0,35.0,Maruti Suzuki,Alto 800 Lx CNG,CNG,Manual,Pune,Silver,First,Individual,796 cc,48 bhp @ 6000 rpm,69 Nm @ 3500 rpm,FWD
3470000.0,2018.0,62152.0,5.0,80.0,Toyota,Fortuner 2.8 4x4 AT [2016-2020],Diesel,Automatic,Mumbai,Silver,First,Individual,2755 cc,174 bhp @ 3400 rpm,450 Nm @ 1600 rpm,AWD
1075000.0,2019.0,28000.0,5.0,45.0,Hyundai,Venue SX Plus 1.0 Turbo DCT,Petrol,Automatic,Chennai,Blue,First,Individual,998 cc,118 bhp @ 6000 rpm,172 Nm @ 1500 rpm,FWD
650000.0,2019.0,15000.0,5.0,43.0,Hyundai,Grand i10 Magna AT 1.2 Kappa VTVT,Petrol,Automatic,Chandigarh,Silver,First,Individual,1197 cc,81 bhp @ 6000 rpm,114 Nm @ 4000 rpm,FWD
425000.0,2014.0,53610.0,5.0,35.0,Honda,Amaze 1.2 S i-VTEC,Petrol,Manual,Gurgaon,White,Second,Individual,1198 cc,87 bhp @ 6000 rpm,109 Nm @ 4500 rpm,FWD
445000.0,2014.0,75000.0,5.0,50.0,Nissan,Terrano XL D Plus,Diesel,Manual,Delhi,White,First,Individual,1461 cc,84 bhp @ 3750 rpm,200 Nm @ 1900 rpm,FWD
1225000.0,2022.0,16000.0,5.0,45.0,Maruti Suzuki,XL6 Zeta MT Petrol,Petrol,Manual,Delhi,Grey,First,Individual,1462 cc,103 bhp @ 6000 rpm,138 Nm @ 4400 rpm,FWD
1350000.0,2015.0,60000.0,5.0,50.0,Audi,A3 35 TDI Premium + Sunroof,Diesel,Automatic,Delhi,Black,First,Individual,1968 cc,141 bhp @ 3500 rpm,320 Nm @ 1750 rpm,FWD
345000.0,2011.0,101923.0,5.0,10.0,Volkswagen,Polo Trendline 1.2L (P),Petrol,Manual,Bangalore,White,Second,Individual,0,0,0,0
1450000.0,2014.0,45000.0,5.0,66.0,Mercedes-Benz,C-Class 220 BlueEfficiency,Diesel,Automatic,Ranchi,White,First,Individual,2143 cc,170 bhp @ 4200 rpm,400 Nm @ 2800 rpm,RWD
2749000.0,2017.0,120000.0,5.0,80.0,Toyota,Fortuner 2.8 4x4 AT [2016-2020],Diesel,Automatic,Faridabad,White,First,Individual,2755 cc,174 bhp @ 3400 rpm,450 Nm @ 1600 rpm,AWD
141000.0,2009.0,56400.0,5.0,35.0,Hyundai,Santro GLS,Petrol,Manual,Jamshedpur,Silver,Third,Individual,1086 cc,62 bhp @ 5500 rpm,96 Nm @ 3000 rpm,FWD
1375000.0,2017.0,70000.0,5.0,60.0,Hyundai,Creta 1.6 S Plus AT,Diesel,Automatic,Bangalore,White,First,Individual,1582 cc,126 bhp @ 4000 rpm,265 Nm @ 1900 rpm,FWD
1825000.0,2016.0,82567.0,5.0,55.0,Toyota,Innova 2.4 G 7 STR [2016-2017],Diesel,Manual,Bangalore,White,First,Individual,2393 cc,148 bhp @ 3400 rpm,343 Nm @ 1400 rpm,RWD
4085001.5,2015.0,32000.0,5.0,90.0,Audi,A8 3.0 TDI quattro,Diesel,Automatic,Hyderabad,Blue,First,Individual,2967 cc,247 bhp @ 4000 rpm,580 Nm @ 1750 rpm,AWD
525000.0,2015.0,68244.0,5.0,40.0,Honda,Jazz V Diesel,Diesel,Manual,Indore,Silver,Second,Individual,1498 cc,98 bhp @ 3600 rpm,200 Nm @ 1750 rpm,FWD
3300000.0,2014.0,25000.0,5.0,90.0,Audi,Q7 3.0 TDI quattro Premium,Diesel,Automatic,Chennai,Brown,Second,Individual,2967 cc,241 bhp @ 3800 rpm,550 Nm @ 1750 rpm,AWD
405000.0,2018.0,34000.0,5.0,32.0,Hyundai,Eon Magna +,Petrol,Manual,Hyderabad,Red,First,Individual,814 cc,55 bhp @ 5500 rpm,75 Nm @ 4000 rpm,FWD
2550000.0,2017.0,36000.0,5.0,64.0,Audi,Q3 35 TDI quattro Premium Plus,Diesel,Automatic,Delhi,Blue,First,Individual,1968 cc,184 bhp @ 3500 rpm,380 Nm @ 1750 rpm,AWD
875000.0,2019.0,36000.0,5.0,40.0,Honda,City SV,Petrol,Manual,Pune,Bronze,First,Individual,1497 cc,117 bhp @ 6600 rpm,145 Nm @ 4600 rpm,FWD
355000.0,2014.0,68005.0,5.0,42.0,Maruti Suzuki,Swift VXi,Petrol,Manual,Ranchi,White,First,Individual,1197 cc,85 bhp @ 6000 rpm,114 Nm @ 4000 rpm,FWD
925000.0,2018.0,74797.0,5.0,52.0,Ford,Ecosport Titanium 1.5L TDCi,Diesel,Manual,Udupi,White,First,Individual,1498 cc,99 bhp @ 3750 rpm,205 Nm @ 1750 rpm,FWD
4085001.5,2021.0,12000.0,5.0,57.0,Land Rover,Evoque SE Dynamic,Diesel,Automatic,Hyderabad,White,First,Individual,1999 cc,177 bhp @ 4000 rpm,430 Nm @ 1750 rpm,AWD
625000.0,2019.0,31000.0,5.0,45.0,Hyundai,Elite i20 Magna 1.2 [2016-2017],Petrol,Manual,Kanpur,White,First,Individual,1197 cc,82 bhp @ 6000 rpm,115 Nm @ 4000 rpm,FWD
425000.0,2020.0,7520.0,5.0,28.0,Datsun,Redigo T(O) 1.0,Petrol,Manual,Bangalore,Red,First,Individual,999 cc,67 bhp @ 5500 rpm,91 Nm @ 4250 rpm,FWD
550000.0,2015.0,58078.0,5.0,43.0,Hyundai,Grand i10 Magna 1.2 Kappa VTVT [2016-2017],Petrol,Manual,Mysore,Silver,Second,Individual,1197 cc,81 bhp @ 6000 rpm,114 Nm @ 4000 rpm,FWD
434999.0,2014.0,79081.0,5.0,55.0,Volkswagen,Vento Comfortline Diesel,Diesel,Manual,Delhi,Grey,First,Individual,1598 cc,103 bhp @ 4400 rpm,250 Nm @ 1500 rpm,FWD
4085001.5,2018.0,28000.0,5.0,90.0,Mercedes-Benz,GLE 350 d,Diesel,Automatic,Delhi,White,First,Individual,2987 cc,255 bhp @ 3400 rpm,620 Nm @ 1600 rpm,AWD
3500000.0,2017.0,72000.0,5.0,66.0,Mercedes-Benz,GLC 220 d Progressive,Diesel,Automatic,Faridabad,White,First,Individual,2143 cc,168 bhp @ 3000 rpm,400 Nm @ 1400 rpm,AWD
1750000.0,2022.0,23000.0,5.0,50.0,Hyundai,Creta SX (O) 1.4 Turbo 7 DCT Dual Tone [2022-2022],Petrol,Automatic,Delhi,White,First,Individual,1353 cc,138 bhp @ 6000 rpm,242 Nm @ 1500 rpm,FWD
475000.0,2012.0,74000.0,5.0,65.0,Chevrolet,Captiva LTZ AWD AT,Diesel,Automatic,Mohali,White,First,Individual,1991 cc,150@4000,320@2000,0
425000.0,2015.0,11628.0,5.0,43.0,Hyundai,Xcent S 1.2 (O),Petrol,Manual,Kolkata,Black,First,Individual,1197 cc,81 bhp @ 6000 rpm,114 Nm @ 4000 rpm,FWD
675000.0,2017.0,81323.0,5.0,52.0,Ford,Ecosport Titanium + 1.5L TDCi,Diesel,Manual,Hyderabad,Silver,First,Individual,1498 cc,99 bhp @ 3750 rpm,205 Nm @ 1750 rpm,FWD
675000.0,2016.0,50000.0,5.0,48.0,Maruti Suzuki,Vitara Brezza LDi (O) [2016-2018],Diesel,Manual,Mohali,Grey,First,Individual,1248 cc,89 bhp @ 4000 rpm,200 Nm @ 1750 rpm,FWD
1725000.0,2016.0,136500.0,5.0,55.0,Toyota,Innova 2.4 ZX 7 STR [2016-2020],Diesel,Manual,Lucknow,White,First,Individual,2393 cc,148 bhp @ 3400 rpm,343 Nm @ 1400 rpm,RWD
